;;;;;;Shot;BP;BP3rd;BPBox;Goal;Cross;PassBox;Pass3rd;Corner;TackWon;Danger;OutpOpp;Shot_diff;BP_diff;BP3rd_diff;BPBox_diff;Goal_diff;Cross_diff;PassBox_diff;Pass3rd_diff;Corner_diff;TackWon_diff;Danger_diff;OutpOpp_diff;EntrBox;Entr3rd;EntrBox_diff;Entr3rd_diff
1;Team_2;Team_1;100364;100488;454;0;0;0;0;0;0;0;0;0;0;0;0;0;-104;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;100489;100613;455;0;0;0;0;0;0;0;0;0;0;0;0;0;-85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;100614;100738;456;0;0;0;0;0;0;0;0;0;0;0;0;0;-82;0;0;0;0;0;0;0;0;0;-4;0;0;0;0
1;Team_2;Team_1;100739;100863;457;0;12;0;0;0;0;0;0;0;0;0;0;0;-14;-26;0;0;0;0;-1;0;0;-1,183942208;-1;0;0;-1;0
1;Team_2;Team_1;100864;100988;458;0;18;0;0;0;0;0;0;0;1;0;0;0;5;-13;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;100989;101113;459;0;42;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;101114;101238;460;0;70;48;1;0;1;0;0;0;0;0,734960347;3;0;70;48;1;0;1;0;0;0;0;0,734960347;3;1;1;1;1
1;Team_2;Team_1;101239;101951;461;0;0;0;0;0;0;0;0;0;0;0;0;0;-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;101952;102076;462;0;26;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;102077;102201;463;0;46;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;102202;102326;464;0;91;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;102327;102451;465;0;86;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;102452;102576;466;0;95;22;0;0;0;0;0;0;0;0;4;0;95;22;0;0;0;0;0;0;0;0;4;0;1;1;0
1;Team_2;Team_1;102577;102890;467;0;23;18;0;0;0;0;0;0;0;0,355705459;0;0;15;18;0;0;0;0;0;0;0;0,355705459;0;0;0;0;0
1;Team_2;Team_1;102891;103015;468;0;60;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;103016;103140;469;0;108;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;103141;103265;470;0;65;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;103266;103390;471;0;68;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;103391;103515;472;0;41;23;0;0;0;0;1;0;0;0,954219168;0;0;1;23;0;0;0;0;1;0;0;0,954219168;0;0;1;1;0
1;Team_2;Team_1;103516;103640;473;0;0;0;0;0;0;0;0;0;0;0;0;0;-103;0;0;0;0;0;0;0;0;0;-4;0;0;0;0
1;Team_2;Team_1;103641;104339;474;0;7;0;0;0;0;0;0;0;0;0;0;-1;-55;-62;-26;0;0;0;0;0;0;-1,808170722;0;0;0;-1;-1
1;Team_2;Team_1;104340;104464;475;0;5;0;0;0;0;0;0;0;0;0;0;0;-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;104465;104589;476;0;0;0;0;0;0;0;0;0;0;0;0;0;-80;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;104590;105426;477;0;13;0;0;0;0;0;0;0;0;0;0;0;-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;105427;105551;478;0;0;0;0;0;0;0;0;0;0;0;0;0;-53;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;105552;105676;479;0;0;0;0;0;0;0;0;0;0;0;0;0;-39;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;105677;105801;480;0;49;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;105802;105926;481;0;60;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;105927;106299;482;0;57;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;106300;106424;483;0;0;0;0;0;0;0;0;0;1;0;0;0;-26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;106425;106549;484;0;17;0;0;0;0;0;0;0;0;0;0;0;-54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;106550;106674;485;0;39;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;106675;106799;486;0;0;0;0;0;0;0;0;0;0;0;0;0;-117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;106800;106924;487;0;20;0;0;0;0;0;0;0;0;0;0;0;-40;-13;-9;0;0;0;-1;0;0;0;-3;0;0;-1;-1
1;Team_2;Team_1;106925;107755;488;0;18;0;0;0;0;0;0;0;0;0;0;-1;-45;-63;-63;0;0;-1;-1;0;0;-10;0;0;0;0;0
1;Team_2;Team_1;107756;107880;489;0;20;20;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;1;1;0
1;Team_2;Team_1;107881;108005;490;0;91;37;0;0;0;0;0;0;0;0,563652483;0;0;91;37;0;0;0;0;0;0;0;0,563652483;0;0;0;0;0
1;Team_2;Team_1;108006;108130;491;0;87;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;108131;108255;492;0;81;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;108256;108380;493;0;71;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;108381;108747;494;0;87;0;0;0;0;0;0;0;1;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;108748;108872;495;0;71;16;0;0;0;0;0;0;0;0;2;0;71;16;0;0;0;0;0;0;0;0;2;0;1;1;0
1;Team_2;Team_1;108873;108997;496;0;72;72;0;0;0;0;3;0;0;0;2;0;72;72;0;0;0;0;3;0;0;0;2;0;0;0;0
1;Team_2;Team_1;108998;109122;497;0;107;107;0;0;0;0;2;0;0;0;0;0;107;107;0;0;0;0;2;0;0;0;0;0;0;0;0
1;Team_2;Team_1;109123;109247;498;0;57;57;0;0;0;0;0;0;0;4,930915688;0;0;19;57;0;0;0;0;0;0;0;4,930915688;0;0;0;0;0
1;Team_2;Team_1;109248;109372;499;0;45;0;0;0;0;0;0;0;0;0;0;0;-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;109373;109497;500;0;84;0;0;0;0;0;0;0;1;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;109498;110645;501;0;0;0;0;0;0;0;0;0;0;0;0;0;-35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;110646;110770;502;0;44;12;0;0;0;0;0;0;0;0;0;0;28;12;0;0;0;0;0;0;0;0;0;0;1;1;0
1;Team_2;Team_1;110771;110895;503;0;109;12;0;0;0;0;0;0;0;0,448462769;2;0;109;12;0;0;0;0;0;0;0;0,448462769;2;0;0;0;0
1;Team_2;Team_1;110896;111020;504;0;68;68;0;0;0;0;2;0;0;0,983583707;1;0;58;68;0;0;0;0;2;0;0;0,983583707;1;0;0;0;0
1;Team_2;Team_1;111021;111145;505;0;0;0;0;0;0;0;0;0;0;0;0;0;-103;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;111146;111270;506;0;0;0;0;0;0;0;0;0;0;0;0;0;-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;111271;111395;507;0;0;0;0;0;0;0;0;0;0;0;0;0;-109;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;111396;111970;508;0;6;0;0;0;0;0;0;0;0;0;0;-1;-21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;111971;112095;509;0;0;0;0;0;0;0;0;0;0;0;0;0;-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;112096;112220;510;0;0;0;0;0;0;0;0;0;0;0;0;0;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;112221;112345;511;0;0;0;0;0;0;0;0;0;1;0;0;0;-125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;112346;112470;512;0;59;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;112471;112595;513;0;54;0;0;0;0;0;0;0;1;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;112596;112720;514;0;125;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;112721;112845;515;0;103;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;112846;112970;516;0;78;4;0;0;0;0;1;0;0;0,571925113;4;0;78;4;0;0;0;0;1;0;0;0,571925113;4;0;1;1;0
1;Team_2;Team_1;112971;113095;517;0;51;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;113096;113220;518;0;84;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;113221;113345;519;0;70;31;0;0;0;0;1;0;0;0,30857869;1;0;70;31;0;0;0;0;1;0;0;0,30857869;1;0;1;1;0
1;Team_2;Team_1;113346;113470;520;0;87;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;113471;113595;521;0;27;24;0;0;0;0;2;0;0;1,701954218;4;0;15;24;0;0;0;0;2;0;0;1,701954218;4;0;1;1;0
1;Team_2;Team_1;113596;113720;522;0;6;0;0;0;0;0;0;0;0;0;0;0;-58;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;113721;113845;523;0;24;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;113846;113970;524;0;82;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;113971;114095;525;0;65;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;114096;114220;526;0;73;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;114221;114345;527;0;66;45;0;0;1;0;0;0;0;0;1;0;66;45;0;0;1;0;0;0;0;0;1;0;1;1;0
1;Team_2;Team_1;114346;114470;528;0;34;34;26;0;0;0;1;0;0;10;1;0;23;34;26;0;0;0;1;0;0;10;1;1;0;0;1
1;Team_2;Team_1;114471;114595;529;0;0;0;0;0;0;0;0;0;0;0;0;0;-40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;114596;114720;530;0;0;0;0;0;0;0;0;0;0;0;0;0;-85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;114721;114845;531;0;0;0;0;0;0;0;0;0;0;0;0;0;-85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;114846;114970;532;0;0;0;0;0;0;0;0;0;0;0;0;0;-82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;114971;115095;533;0;0;0;0;0;0;0;0;0;0;0;0;0;-84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;115096;115220;534;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;115221;115345;535;0;0;0;0;0;0;0;0;0;0;0;0;0;-93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;115346;115470;536;0;0;0;0;0;0;0;0;0;0;0;0;0;-76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;115471;115595;537;0;0;0;0;0;0;0;0;0;0;0;0;0;-60;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;115596;115720;538;0;0;0;0;0;0;0;0;0;0;0;0;0;-81;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;115721;116098;539;0;9;0;0;0;0;0;0;0;1;0;0;0;-50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;116099;116223;540;0;0;0;0;0;0;0;0;0;0;0;0;0;-40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;116224;116348;541;0;0;0;0;0;0;0;0;0;0;0;0;0;-84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;116349;116473;542;0;0;0;0;0;0;0;0;0;0;0;0;0;-36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;116474;116598;543;0;0;0;0;0;0;0;0;0;0;0;0;0;-60;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;116599;116723;544;0;0;0;0;0;0;0;0;0;0;0;0;0;-102;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;116724;116848;545;0;0;0;0;0;0;0;0;0;0;0;0;0;-62;0;0;0;0;0;0;0;0;0;-5;0;0;0;0
1;Team_2;Team_1;116849;117192;546;0;28;0;0;0;0;0;0;0;0;0;0;0;-38;-66;-11;0;0;0;0;0;0;-0,873682461;0;0;0;-1;-1
1;Team_2;Team_1;117193;117317;547;0;69;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;117318;117442;548;0;61;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;117443;117567;549;0;98;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;117568;117692;550;0;46;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;117693;117817;551;0;48;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;117818;118063;552;0;14;3;0;0;0;0;1;0;1;0;0;0;-34;3;0;0;0;0;1;0;0;0;0;0;1;1;0
1;Team_2;Team_1;118064;118188;553;0;57;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;118189;118313;554;0;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;118314;118438;555;0;93;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;118439;118563;556;0;74;68;0;0;0;0;2;0;1;0;9;0;74;68;0;0;0;0;2;0;0;0;9;0;1;1;0
1;Team_2;Team_1;118564;118688;557;1;63;63;8;0;1;0;1;0;0;10;0;1;63;63;8;0;1;0;1;0;0;10;0;1;0;0;1
1;Team_2;Team_1;118689;119682;558;0;0;0;0;0;0;0;0;0;1;0;0;0;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;119683;119807;559;0;117;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;119808;119932;560;0;70;56;0;0;0;0;0;0;0;0;0;0;70;56;0;0;0;0;0;0;0;0;0;0;1;1;0
1;Team_2;Team_1;119933;120057;561;0;17;17;4;0;1;0;1;0;0;10;2;0;12;17;4;0;1;0;1;0;0;10;2;1;0;0;1
1;Team_2;Team_1;120058;120182;562;0;5;0;0;0;0;0;0;0;0;0;0;0;-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;120183;120307;563;0;0;0;0;0;0;0;0;0;0;0;0;0;-113;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;120308;120432;564;0;0;0;0;0;0;0;0;0;0;0;0;0;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;120433;120557;565;0;0;0;0;0;0;0;0;0;0;0;0;0;-73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;120558;120682;566;0;8;0;0;0;0;0;0;0;0;0;0;0;-76;-64;0;0;0;0;0;0;0;-0,90416199;0;0;0;-1;0
1;Team_2;Team_1;120683;120807;567;0;108;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;120808;120932;568;0;87;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;120933;121057;569;0;95;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;121058;121182;570;0;85;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;121183;121307;571;0;48;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;121308;121432;572;0;82;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;121433;121557;573;0;68;0;0;0;0;0;0;0;0;0;2;0;68;0;0;0;0;0;0;0;0;0;2;0;0;0;0
1;Team_2;Team_1;121558;121682;574;0;80;80;0;0;0;0;1;0;0;0;0;0;80;80;0;0;0;0;1;0;0;0;0;0;1;1;0
1;Team_2;Team_1;121683;121807;575;0;53;47;0;0;0;0;2;0;0;3,775431247;3;0;53;47;0;0;0;0;2;0;0;3,775431247;3;0;0;0;0
1;Team_2;Team_1;121808;121932;576;0;61;61;0;0;0;0;1;0;0;0;0;0;61;61;0;0;0;0;1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;121933;122615;577;0;38;38;0;0;1;0;1;1;0;0;0;0;33;38;0;0;1;0;1;1;0;0;0;0;0;0;0
1;Team_2;Team_1;122616;123272;578;0;8;8;8;0;0;0;0;0;0;10;0;0;-9;8;8;0;0;0;0;0;0;10;0;1;0;0;1
1;Team_2;Team_1;123273;123508;579;0;21;0;0;0;0;0;0;0;1;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;123509;123633;580;0;87;14;0;0;0;0;1;0;0;0,265871554;0;0;87;14;0;0;0;0;1;0;0;0,265871554;0;0;1;1;0
1;Team_2;Team_1;123634;123758;581;0;72;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;123759;123883;582;0;78;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;123884;124008;583;0;96;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;124009;124133;584;0;103;97;0;0;0;0;0;0;0;0,602927037;3;0;98;97;0;0;0;0;0;0;0;0,602927037;3;0;1;1;0
1;Team_2;Team_1;124134;125083;585;0;44;44;0;0;0;0;2;0;0;0,943833645;0;0;20;44;0;0;0;0;2;0;0;0,943833645;0;0;0;0;0
1;Team_2;Team_1;125084;125208;586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;125209;125333;587;0;5;0;0;0;0;0;0;0;0;0;0;0;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;125334;125458;588;0;31;0;0;0;0;0;0;0;0;0;5;0;31;0;0;0;0;0;0;0;0;0;5;0;0;0;0
1;Team_2;Team_1;125459;125583;589;0;8;8;0;0;0;0;0;0;0;0,587385397;0;0;-37;8;0;0;0;0;0;0;0;0,587385397;0;0;1;1;0
1;Team_2;Team_1;125584;125708;590;0;0;0;0;0;0;0;0;0;0;0;0;0;-118;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;125709;125833;591;0;0;0;0;0;0;0;0;0;0;0;0;0;-46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;125834;125958;592;0;0;0;0;0;0;0;0;0;0;0;0;0;-96;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;125959;126083;593;0;0;0;0;0;0;0;0;0;0;0;0;0;-67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;126084;126208;594;0;94;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;126209;126333;595;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;-56;0;0;0;0;-1;0;0;0;-2;0;0;-1;0
1;Team_2;Team_1;126334;126458;596;0;0;0;0;0;0;0;0;0;0;0;0;0;-125;-125;-27;0;0;0;0;0;0;0;0;0;0;0;-1
1;Team_2;Team_1;126459;126583;597;0;41;0;0;0;0;0;0;0;1;0;0;0;31;-10;-6;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;126584;126708;598;0;0;0;0;0;0;0;0;0;0;0;0;0;-62;-49;0;0;0;0;-1;0;0;0;-3;0;0;0;0
1;Team_2;Team_1;126709;126833;599;0;0;0;0;0;0;0;0;0;0;0;0;0;-57;-57;0;0;0;0;-2;0;0;0;-2;0;0;0;0
1;Team_2;Team_1;126834;127671;600;0;0;0;0;0;0;0;0;0;0;0;0;0;-87;-87;-53;0;0;0;-1;-1;0;0;0;0;0;0;-1
1;Team_2;Team_1;127672;127796;601;0;0;0;0;0;0;0;0;0;1;0;0;0;-7;-7;0;0;0;0;-1;0;0;0;-2;0;0;0;0
1;Team_2;Team_1;127797;127921;602;0;0;0;0;0;0;0;0;0;0;0;0;0;-22;-22;0;0;-1;0;-1;0;0;0;-6;0;0;0;0
1;Team_2;Team_1;127922;128182;603;0;6;0;0;0;0;0;0;0;0;0;0;-1;-55;-61;-21;0;-1;0;-1;0;0;0;0;0;0;0;-1
1;Team_2;Team_1;128183;128307;604;0;0;0;0;0;0;0;0;0;0;0;0;0;-7;0;0;0;0;0;0;0;0;0;-6;0;0;0;0
1;Team_2;Team_1;128308;128432;605;0;7;0;0;0;0;0;0;0;0;0;0;-1;-15;-22;-8;0;0;0;0;0;0;-1,472533056;0;0;0;-1;-1
1;Team_2;Team_1;128433;128557;606;0;21;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;128558;128682;607;0;108;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;128683;128807;608;0;77;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;128808;128932;609;0;75;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;128933;129057;610;0;65;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;129058;129182;611;0;61;0;0;0;0;0;0;0;0;0;3;0;61;0;0;0;0;0;0;0;0;0;3;0;0;0;0
1;Team_2;Team_1;129183;129307;612;0;103;74;0;0;0;0;0;0;0;0;0;0;103;74;0;0;0;0;0;0;0;0;0;0;1;1;0
1;Team_2;Team_1;129308;129432;613;0;67;67;33;0;0;1;3;0;0;8,952720824;5;0;67;67;33;0;0;1;3;0;0;8,952720824;5;1;0;0;1
1;Team_2;Team_1;129433;129557;614;0;11;11;0;0;1;0;0;0;0;0;0;0;-40;11;0;0;1;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;129558;129682;615;0;0;0;0;0;0;0;0;0;0;0;0;0;-56;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;129683;130535;616;1;14;0;0;1;0;0;0;0;0;0;0;1;-56;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;130536;130660;617;0;0;0;0;0;0;0;0;0;0;0;0;0;-82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;130661;130785;618;0;0;0;0;0;0;0;0;0;0;0;0;0;-97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;130786;130910;619;0;0;0;0;0;0;0;0;0;0;0;0;0;-85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;130911;131035;620;0;4;0;0;0;0;0;0;0;0;0;0;0;-17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;131036;131160;621;0;8;0;0;0;0;0;0;0;0;0;0;0;-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;131161;131443;622;0;59;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;131444;131568;623;0;68;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;131569;131693;624;0;81;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;131694;131818;625;0;72;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;131819;131943;626;0;83;0;0;0;0;0;0;0;0;0;3;0;83;0;0;0;0;0;0;0;0;0;3;0;0;0;0
1;Team_2;Team_1;131944;132068;627;0;53;45;0;0;1;0;0;0;0;0,382093093;0;0;53;45;0;0;1;0;0;0;0;0,382093093;0;0;1;1;0
1;Team_2;Team_1;132069;132193;628;0;0;0;0;0;0;0;0;0;0;0;0;0;-117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;132194;132318;629;0;0;0;0;0;0;0;0;0;0;0;0;0;-125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;132319;132443;630;0;0;0;0;0;0;0;0;0;0;0;0;0;-109;0;0;0;0;0;0;0;0;0;0;0;0;0;0
